진료년도,성별,입원외래구분,행위코드,환자수,명세서청구건수,의료행위총사용량,의료행위청구금액
2024,남,외래,HG014,38961,51426,51426,199018620
2024,남,외래,HG015,10324,12267,12288,57139200
2024,남,외래,HG021,4209,4965,5094,5959980
2024,남,외래,HG022,10637,11834,11834,20709500
2024,남,외래,HG023,3411,3959,3963,9233790
2024,남,외래,HG024,10367,13312,13312,38871040
2024,남,외래,HG025,5107,6109,6115,21402500
2024,남,외래,HG031,2,2,2,1640
2024,남,외래,HG032,120,122,122,178120
2024,남,외래,HG033,58,59,59,115050
2024,남,외래,HG034,83,83,83,201690
2024,남,외래,HG041,31,39,39,36660
2024,남,외래,HG111,74965,84855,85222,396282300
